,S,mu,v,s
723,11,14.547717842323651,18.3694380835959,4.285958245666411
724,12,14.544198895027625,18.353018833368946,4.284042347289408
725,9,14.536551724137931,18.370043281807373,4.286028847523937
726,8,14.52754820936639,18.4035110686125,4.289931359429017
727,11,14.522696011004127,18.395289567838283,4.288973020180738
728,8,14.513736263736265,18.428382743629996,4.2928292236740555
729,7,14.503429355281208,18.48044091441947,4.29888833472323
730,33,14.528767123287672,18.92314505535748,4.350074143662091
731,30,14.549931600547195,19.224251021313307,4.3845468433252375
732,29,14.569672131147541,19.482850712174145,4.413938231576666
733,30,14.590723055934516,19.780650636808126,4.447544337812511
734,27,14.607629427792915,19.963211546599947,4.468020987708087
735,26,14.62312925170068,20.112390207783793,4.484683958517455
736,29,14.642663043478262,20.36551682124291,4.512816949671558
737,26,14.658073270013569,20.512665487168817,4.529091022177498
738,25,14.672086720867208,20.629600252642092,4.54198197405517
739,30,14.692828146143437,20.919177251927685,4.57374870887412
740,27,14.70945945945946,21.095315924032143,4.592963740770457
741,26,14.724696356275304,21.238647849770796,4.608540750581555
742,27,14.74123989218329,21.412827573179506,4.6273996556575385
743,24,14.753701211305518,21.499229235086016,4.636726133284779
744,23,14.76478494623656,21.561609362354027,4.643448003623388
745,26,14.77986577181208,21.701876492049905,4.658527287893665
746,23,14.79088471849866,21.763241308425993,4.665108927820013
747,22,14.80053547523427,21.803587397335885,4.669431164214318
748,29,14.81951871657754,22.04362971489033,4.695064399440153
749,26,14.834445927903872,22.180869552817196,4.709657052569454
750,25,14.848,22.288895999999998,4.721111733479732
751,26,14.862849533954726,22.424598537945847,4.735461808308229
752,23,14.873670212765957,22.482710997623357,4.741593719164829
753,22,14.883134130146082,22.520206910295954,4.745546007605021
754,25,14.89655172413793,22.62590322875698,4.7566693419615556
755,22,14.905960264900662,22.662679707030396,4.760533552768051
756,21,14.914021164021165,22.681761078917166,4.762537252234061
757,30,14.933949801849405,22.952044240544872,4.790829180898112
758,27,14.949868073878628,23.11358177679075,4.807658658514636
759,26,14.964426877470355,23.24379384149104,4.821181788886522
760,27,14.980263157894736,23.403557825484764,4.83772237995162
761,24,14.992115637319317,23.479569899900024,4.84557219530367
762,23,15.00262467191601,23.532801510047463,4.851061895095492
763,26,15.017038007863697,23.66026016500364,4.864181345817983
764,23,15.027486910994764,23.71259525506428,4.869558014344246
